imageFilename,start_comm,end_comm,up,down,photo,backwards,carry,boat,here,mosaic,num_delimiter,one,two,three,four,five
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1902.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1903.jpg',[],[],[],[],[],[],[],[],[],"[444,89,79,87;295,94,81,82]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1904.jpg',[],[],[],[],[],[],[],[],[],"[188,57,80,77;330,52,85,83]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1905.jpg',[],[],[],[],[],[],[],[],[],"[431,79,82,83;289,84,78,84]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1906.jpg',[],[],[],[],[],[],[],[],[],"[318,110,78,81;170,114,75,75]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1907.jpg',[],[],[],[],[],[],[],[],[],"[375,136,86,82;234,142,80,83]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1908.jpg',[],[],[],[],[],[],[],[],[],"[329,209,90,94;180,218,86,85]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1909.jpg',[],[],[],[],[],[],[],[],[],"[380,260,93,98;218,267,90,91]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1910.jpg',[],[],[],[],[],[],[],[],[],"[276,259,103,107;102,263,94,109]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1911.jpg',[],[],[],[],[],[],[],[],[],"[391,224,92,105;212,226,102,106]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1912.jpg',[],[],[],[],[],[],[],[],[],"[239,186,104,107;72,192,104,114]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1913.jpg',[],[],[],[],[],[],[],[],[],"[381,148,107,108;214,150,98,104]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1914.jpg',[],[],[],[],[],[],[],[],[],"[235,131,105,119;54,135,100,107]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1915.jpg',[],[],[],[],[],[],[],[],[],"[396,154,97,121;186,149,109,123]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1916.jpg',[],[],[],[],[],[],[],[],[],"[237,235,128,137;4,237,130,135]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1917.jpg',[],[],[],[],[],[],[],[],[],"[417,255,118,153;193,256,119,148]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1918.jpg',[],[],[],[],[],[],[],[],[],"[274,211,134,150;49,222,131,147]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1919.jpg',[],[],[],[],[],[],[],[],[],"[457,215,111,151;193,219,137,158]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1920.jpg',[],[],[],[],[],[],[],[],[],"[289,232,129,157;48,231,129,148]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1921.jpg',[],[],[],[],[],[],[],[],[],"[446,242,112,141;219,248,124,131]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1922.jpg',[],[],[],[],[],[],[],[],[],"[294,205,116,126;102,219,101,124]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1923.jpg',[],[],[],[],[],[],[],[],[],"[405,158,102,119;230,167,95,109]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1924.jpg',[],[],[],[],[],[],[],[],[],"[264,123,108,113;101,127,98,104]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1925.jpg',[],[],[],[],[],[],[],[],[],"[404,84,93,121;238,90,102,105]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1926.jpg',[],[],[],[],[],[],[],[],[],"[257,76,94,101;99,78,91,102]",[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1927.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1928.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1929.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1930.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1931.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1932.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[67,245,107,150]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1933.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[276,126,91,137]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1934.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[73,103,115,149]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1935.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[251,148,104,149]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1936.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[52,103,111,164]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1937.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[251,74,117,175]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1938.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[34,118,140,176]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1939.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[307,165,125,171]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1940.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[103,165,116,173]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1941.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[301,150,108,151]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1942.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[157,168,103,139]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1943.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[303,200,88,142]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1944.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[174,237,89,125]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1945.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[363,257,83,122]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1946.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[241,255,71,106]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1947.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[388,208,70,96]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1948.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[264,176,71,94]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1949.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[356,182,74,100]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1950.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[225,160,73,95]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1951.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[320,123,78,110]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1952.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[199,81,85,121]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1953.jpg',[],[],[],[],[],[],[],[],[],[],[],[],"[289,96,92,128]",[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1954.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1955.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1956.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1957.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[254,114,118,158]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1958.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[48,83,147,171]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1959.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[286,110,157,173]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1960.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[52,162,162,192]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1961.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[305,207,152,187]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1962.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[80,212,149,218]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1963.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[294,180,126,154]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1964.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[123,109,130,162]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1965.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[333,58,130,164]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1966.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[155,91,145,200]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1967.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[415,156,139,169]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1968.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[214,177,133,166]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1969.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[423,180,124,155]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1970.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[212,220,115,148]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1971.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[384,243,115,148]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1972.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[247,209,106,139]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1973.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[436,166,106,136]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1974.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[268,106,104,138]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1975.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[423,91,121,150]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1976.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[198,111,126,152]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1977.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[379,128,138,180]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1978.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[123,187,160,210]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1979.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[353,238,173,215]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1980.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[143,217,157,203]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1981.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[362,127,138,175]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1982.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[148,39,141,185]",[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1983.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1984.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1985.jpg',[],[],[],[],[],[],[],[],[],[],"[281,238,155,168]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1986.jpg',[],[],[],[],[],[],[],[],[],[],"[54,213,139,116]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1987.jpg',[],[],[],[],[],[],[],[],[],[],"[289,89,128,121]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1988.jpg',[],[],[],[],[],[],[],[],[],[],"[55,36,144,125]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1989.jpg',[],[],[],[],[],[],[],[],[],[],"[292,97,135,106]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1990.jpg',[],[],[],[],[],[],[],[],[],[],"[112,142,113,108]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1991.jpg',[],[],[],[],[],[],[],[],[],[],"[311,174,106,94]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1992.jpg',[],[],[],[],[],[],[],[],[],[],"[154,232,96,85]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1993.jpg',[],[],[],[],[],[],[],[],[],[],"[315,290,94,84]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1994.jpg',[],[],[],[],[],[],[],[],[],[],"[167,292,84,69]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1995.jpg',[],[],[],[],[],[],[],[],[],[],"[338,224,88,72]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1996.jpg',[],[],[],[],[],[],[],[],[],[],"[186,150,84,77]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1997.jpg',[],[],[],[],[],[],[],[],[],[],"[352,106,87,85]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1998.jpg',[],[],[],[],[],[],[],[],[],[],"[191,166,93,85]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_1999.jpg',[],[],[],[],[],[],[],[],[],[],"[361,256,109,89]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2000.jpg',[],[],[],[],[],[],[],[],[],[],"[174,231,97,90]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2001.jpg',[],[],[],[],[],[],[],[],[],[],"[338,178,99,85]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2002.jpg',[],[],[],[],[],[],[],[],[],[],"[134,216,109,105]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2003.jpg',[],[],[],[],[],[],[],[],[],[],"[340,279,116,103]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2004.jpg',[],[],[],[],[],[],[],[],[],[],"[147,308,113,99]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2005.jpg',[],[],[],[],[],[],[],[],[],[],"[372,247,100,90]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2006.jpg',[],[],[],[],[],[],[],[],[],[],"[171,148,109,93]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2007.jpg',[],[],[],[],[],[],[],[],[],[],"[334,141,105,92]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2008.jpg',[],[],[],[],[],[],[],[],[],[],"[160,191,103,93]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2009.jpg',[],[],[],[],[],[],[],[],[],[],"[347,228,103,82]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2010.jpg',[],[],[],[],[],[],[],[],[],[],"[175,216,97,84]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2011.jpg',[],[],[],[],[],[],[],[],[],[],"[360,163,102,90]",[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2012.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2013.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2014.jpg',[],"[230,272,105,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2015.jpg',[],"[390,157,89,117]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2016.jpg',[],"[225,19,92,123]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2017.jpg',[],"[378,15,93,127]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2018.jpg',[],"[163,100,97,129]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2019.jpg',[],"[308,162,83,129]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2020.jpg',[],"[137,135,75,103]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2021.jpg',[],"[288,111,78,104]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2022.jpg',[],"[146,162,77,108]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2023.jpg',[],"[278,270,77,114]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2024.jpg',[],"[148,366,77,115]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2025.jpg',[],"[316,349,75,106]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2026.jpg',[],"[195,277,63,98]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2027.jpg',[],"[317,203,59,105]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2028.jpg',[],"[196,157,69,100]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2029.jpg',[],"[321,174,73,109]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2030.jpg',[],"[166,223,82,127]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2031.jpg',[],"[304,221,92,136]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2032.jpg',[],"[132,212,99,148]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2033.jpg',[],"[308,220,111,146]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2034.jpg',[],"[145,208,105,145]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2035.jpg',[],"[338,194,104,142]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2036.jpg',[],"[172,130,91,130]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2037.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2038.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2039.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2040.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2041.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2042.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2043.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2044.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2045.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2046.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2047.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2048.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2049.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2050.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2051.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2052.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2053.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2054.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2055.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2056.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2057.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2058.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2059.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2060.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2061.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2062.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2063.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2064.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2065.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2066.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2067.jpg',"[270,98,70,112]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2068.jpg',"[162,48,63,107]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2069.jpg',"[305,32,77,120]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2070.jpg',"[162,14,87,135]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2071.jpg',"[303,52,88,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2072.jpg',"[119,2,89,158]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2073.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2074.jpg',"[92,65,114,188]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2075.jpg',"[307,132,112,177]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2076.jpg',"[102,145,113,169]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2077.jpg',"[302,193,92,145]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2078.jpg',"[116,178,96,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2079.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
'C:\Users\PIPER\Desktop\Arturo\mix\biograd1_2080.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
